ERR599293,[2021-07-01 23:40:02.456] [jointLog] [info] Mapping rate = 0.273525%
ERR599297,[2021-07-01 23:46:54.956] [jointLog] [info] Mapping rate = 0.496921%
ERR599298,[2021-07-01 23:39:34.042] [jointLog] [info] Mapping rate = 0.847954%
ERR599302,[2021-07-01 23:43:42.642] [jointLog] [info] Mapping rate = 0.216738%
ERR599305,[2021-07-01 23:22:59.129] [jointLog] [info] Mapping rate = 0.374823%
ERR599309,[2021-07-01 23:11:33.169] [jointLog] [info] Mapping rate = 0.200596%
ERR599311,[2021-07-01 23:39:07.106] [jointLog] [info] Mapping rate = 0.184204%
ERR599331,[2021-07-01 23:11:04.128] [jointLog] [info] Mapping rate = 0.298251%
ERR599335,[2021-07-01 23:19:19.409] [jointLog] [info] Mapping rate = 0.221246%
ERR868347,[2021-07-01 23:48:17.709] [jointLog] [info] Mapping rate = 0.917667%
ERR868351,[2021-07-01 23:11:33.568] [jointLog] [info] Mapping rate = 0.310097%
ERR868352,[2021-07-01 23:49:58.420] [jointLog] [info] Mapping rate = 0.524714%
ERR868354,[2021-07-01 23:52:10.158] [jointLog] [info] Mapping rate = 0.239249%
ERR868355,[2021-07-01 23:50:44.731] [jointLog] [info] Mapping rate = 0.179175%
ERR868356,[2021-07-01 23:46:26.443] [jointLog] [info] Mapping rate = 0.157403%
ERR868357,[2021-07-01 23:36:32.845] [jointLog] [info] Mapping rate = 0.274809%
ERR868363,[2021-07-01 23:43:57.413] [jointLog] [info] Mapping rate = 1.08268%
ERR868366,[2021-07-01 23:46:27.069] [jointLog] [info] Mapping rate = 0.291058%
ERR868369,[2021-07-01 23:52:17.075] [jointLog] [info] Mapping rate = 0.435081%
ERR868372,[2021-07-01 23:01:11.182] [jointLog] [info] Mapping rate = 0.204108%
ERR868374,[2021-07-01 23:32:08.315] [jointLog] [info] Mapping rate = 0.105821%
ERR868376,[2021-07-01 22:50:05.824] [jointLog] [info] Mapping rate = 0.205409%
ERR868378,[2021-07-01 22:53:40.045] [jointLog] [info] Mapping rate = 0.305664%
ERR868382,[2021-07-01 23:07:05.140] [jointLog] [info] Mapping rate = 0.321688%
ERR868387,[2021-07-02 00:00:09.183] [jointLog] [info] Mapping rate = 0.281636%
ERR868388,[2021-07-01 23:42:58.953] [jointLog] [info] Mapping rate = 5.28246%
ERR868389,[2021-07-01 23:46:22.544] [jointLog] [info] Mapping rate = 0.163167%
