ERR1712217,[2021-04-23 15:03:26.639] [jointLog] [info] Mapping rate = 5.43351%
ERR1712222,[2021-04-23 15:19:30.668] [jointLog] [info] Mapping rate = 7.15741%
ERR1712228,[2021-04-23 15:14:20.211] [jointLog] [info] Mapping rate = 11.4168%
ERR1712238,[2021-04-23 15:09:33.247] [jointLog] [info] Mapping rate = 12.3755%
ERR1712244,[2021-04-23 14:28:45.901] [jointLog] [info] Mapping rate = 2.25779%
ERR1719145,[2021-04-23 14:30:46.274] [jointLog] [info] Mapping rate = 1.32426%
ERR1719168,[2021-04-23 14:41:25.576] [jointLog] [info] Mapping rate = 0.548973%
ERR1719176,[2021-04-23 14:43:43.145] [jointLog] [info] Mapping rate = 0.286778%
ERR1719203,[2021-04-23 14:47:59.519] [jointLog] [info] Mapping rate = 1.41014%
ERR1719215,[2021-04-23 14:49:16.251] [jointLog] [info] Mapping rate = 0.465016%
ERR1719221,[2021-04-23 14:42:03.658] [jointLog] [info] Mapping rate = 1.2581%
ERR1719227,[2021-04-23 14:46:39.193] [jointLog] [info] Mapping rate = 0.403736%
ERR1719254,[2021-04-23 15:02:30.284] [jointLog] [info] Mapping rate = 0.794566%
ERR1719277,[2021-04-23 15:01:35.551] [jointLog] [info] Mapping rate = 0.849783%
ERR1719279,[2021-04-23 15:09:03.131] [jointLog] [info] Mapping rate = 1.22012%
ERR1719282,[2021-04-23 15:26:54.823] [jointLog] [info] Mapping rate = 0.467253%
ERR1719291,[2021-04-23 15:03:10.662] [jointLog] [info] Mapping rate = 2.18713%
ERR1719293,[2021-04-23 15:25:11.929] [jointLog] [info] Mapping rate = 0.153291%
ERR1719296,[2021-04-23 15:34:17.984] [jointLog] [info] Mapping rate = 0.733377%
ERR1719317,[2021-04-23 14:01:32.278] [jointLog] [info] Mapping rate = 0.388502%
ERR1719343,[2021-04-23 14:05:52.796] [jointLog] [info] Mapping rate = 2.2745%
ERR1719356,[2021-04-23 13:50:27.177] [jointLog] [info] Mapping rate = 0.850469%
ERR1719363,[2021-04-23 14:04:49.181] [jointLog] [info] Mapping rate = 1.31425%
ERR1719373,[2021-04-23 13:58:56.387] [jointLog] [info] Mapping rate = 0.665306%
ERR1719382,[2021-04-23 14:10:33.589] [jointLog] [info] Mapping rate = 1.17132%
ERR1719394,[2021-04-23 14:02:09.495] [jointLog] [info] Mapping rate = 0.858876%
ERR1719396,[2021-04-23 14:24:24.568] [jointLog] [info] Mapping rate = 0.433266%
ERR1719401,[2021-04-23 14:08:28.511] [jointLog] [info] Mapping rate = 0.381321%
ERR1719413,[2021-04-23 14:13:05.000] [jointLog] [info] Mapping rate = 0.191727%
ERR1719416,[2021-04-23 14:15:38.522] [jointLog] [info] Mapping rate = 0.386362%
ERR1719437,[2021-04-23 14:22:12.116] [jointLog] [info] Mapping rate = 0.462121%
ERR1719442,[2021-04-23 14:25:37.240] [jointLog] [info] Mapping rate = 1.52261%
ERR1719444,[2021-04-23 14:28:26.207] [jointLog] [info] Mapping rate = 0.554704%
ERR1719480,[2021-04-23 14:30:38.792] [jointLog] [info] Mapping rate = 2.33692%
ERR1719493,[2021-04-23 14:39:06.285] [jointLog] [info] Mapping rate = 2.26685%
ERR1719499,[2021-04-23 14:34:04.816] [jointLog] [info] Mapping rate = 0.746741%
ERR1719513,[2021-04-23 14:38:23.653] [jointLog] [info] Mapping rate = 0.439981%
ERR1719517,[2021-04-23 14:37:40.224] [jointLog] [info] Mapping rate = 1.24584%
ERR550384,[2021-04-23 14:52:35.252] [jointLog] [info] Mapping rate = 8.00959%
ERR550389,[2021-04-23 14:44:45.976] [jointLog] [info] Mapping rate = 8.15216%
ERR550394,[2021-04-23 14:44:26.343] [jointLog] [info] Mapping rate = 1.14415%
ERR550398,
